Ticker,Description,Sector,Upcoming Earnings Date,Yearly Performance,Market Capitalization,Recent Earnings Date,Shares Float,6-Month Performance,Average Volume (10 day),Price,Average Day Range (14),Exponential Moving Average (20),Simple Moving Average (50),"MACD Level (12, 26)","MACD Signal (12, 26)",Simple Moving Average (200),1-Month High,3-Month High,52 Week High,3-Month Low,6-Month High,6-Month Low,52 Week Low,1-Month Low,3-Month Performance,"Change 1W, %","Change 1M, %",Change %
PII,Polaris Inc.,Consumer Durables,2025-04-29,-54.71041249076907,2408368118.105501,2025-01-28,52427937.1454,-49.500058816609815,1678097.6,42.93,2.503849999999993,43.91485381507005,47.21125000000016,-1.3526003785067289,-1.44629072778913,68.1505875,49.13,59.65,100.91,39.29,86.51,39.29,39.29,39.29,-24.01769911504425,2.2386282448201897,-4.430097951914519,2.2386282448201897
TMDX,"TransMedics Group, Inc.",Health Technology,2025-05-06,-2.243195185337164,2405849329.7959447,2025-02-27,32425677.0864,-54.244558258642755,865185.9,71.47,3.7295357142857597,69.24408874452251,68.33790000000003,-0.20255250707505468,-0.45456929590509515,110.0811,80.22,82.37,177.37,55,160.8,55,55,62.0726,13.624801271860095,3.5047067342505454,-6.354821802935004,3.5047067342505454
VCEL,Vericel Corporation,Health Technology,2025-05-07,2.217484008528783,2403513244.8819714,2025-02-27,49607367.3422,6.889632107023403,416044.7,47.94,2.047789214285679,48.95303108152128,54.223,-2.158588684664096,-2.3746644345629724,50.207200000000014,55.41,63,63,45.13,63,39.12,39.12,45.13,-16.568047337278113,3.631647211413748,-6.531487619418994,3.631647211413748
BEAM,Beam Therapeutics Inc.,Health Technology,2025-05-13,-31.203438395415468,2397157867.2459226,2025-02-25,88036615.67999999,-3.0290791599353795,2266035.8,24.01,2.040214285714285,25.44784719100278,26.647900000000046,-1.2114404043158835,-0.8898162888672602,25.806375000000003,32.71,35.25,35.25,22.14,35.25,21.135,20.84,22.14,-16.545012165450114,3.047210300429188,-8.845861807137426,3.047210300429188
YELP,Yelp Inc.,Technology Services,2025-05-01,-5.17640999227401,2394521415.6984615,2025-02-13,62890746.2592,6.262626262626267,911423.4,36.82,0.8428571428571132,35.568237044867814,37.43099999999999,-0.3701058688305068,-0.7492174260325296,36.29819999999997,36.88,41.72,41.72,33.1201,41.72,33.1201,32.56,33.1201,-4.438100181676618,2.993006993006994,7.3156514135820405,2.993006993006994
FLOC,Flowco Holdings Inc.,Industrial Services,2025-05-28,-10.03448275862069,2389903816.9335194,2025-03-18,20798038.942840002,-10.03448275862069,851554.8,26.09,1.4939214285714542,24.71911085803551,,-0.5443455870859211,-1.0020327591618838,,27.08,30.5,30.5,21.31,30.5,21.31,21.31,21.31,-10.03448275862069,3.861464968152861,1.1240310077519347,3.861464968152861
EVTC,"Evertec, Inc.",Finance,2025-04-24,-2.1387584767866463,2386800333.789474,2025-02-26,62571146.8305,11.899791231732783,325691.3,37.52,0.8584285714284974,36.3276208744876,34.319000000000024,0.7914528259907101,0.7999392729841107,33.910850000000025,38.32,38.32,40.67,31.435,38.32,31.435,28.76,32.03,11.666666666666671,0.7518796992481233,0.48205677557578924,0.7518796992481233
PRGS,Progress Software Corporation,Technology Services,2025-03-31,4.403948367501899,2385331911.537755,2025-01-21,42620314.953700006,-10.07194244604316,695798.3,55,1.327671428571449,55.400370254942345,56.907100000000156,-0.6787527873475767,-0.7877094898783656,59.815499999999986,57.4,66.61,70.555,52.8442,70.555,52.8442,48,53.59,-16.094584286803965,1.0472166084879668,0.6588579795021952,1.0472166084879668
TTMI,"TTM Technologies, Inc.",Electronic Technology,2025-04-30,56.23749166110741,2379967671.9060173,2025-02-05,98604278.994,24.309978768577505,742749.8,23.42,0.7202857142856978,22.987605481549195,24.357199999999988,-0.5530780398864401,-0.7166812518809712,21.741600000000002,25.76,30.41,30.41,21.113,30.41,17.6701,13.43,21.113,-6.432281262485016,2.8546332894159074,-2.8618830360846026,2.8546332894159074
DV,"DoubleVerify Holdings, Inc.",Technology Services,2025-05-13,-57.70938147380882,2372307447.7436075,2025-02-27,139205212.3,-18.34285714285715,2573111.6,14.29,0.5864357142856722,15.82253848554347,18.889999999999997,-1.5377288594112368,-1.5929197485001865,18.934550000000012,22.895,23.11,35.57,13.4201,23.11,13.4201,13.4201,13.4201,-27.054619703930584,1.4914772727272663,2.8057553956834442,1.4914772727272663
UEC,Uranium Energy Corp.,Non-Energy Minerals,2025-06-16,-20.086705202312135,2370885995,2025-03-11,419475676.12,-14.263565891472869,9648207.2,5.53,0.3087428571428621,5.516769055528586,6.268800000000002,-0.20177211414334284,-0.32052268184130767,6.450799999999995,5.9613,8.49,8.93,4.61,8.93,4.61,4.06,4.61,-23.300970873786405,0,-1.2499999999999893,0
POWL,"Powell Industries, Inc.",Producer Manufacturing,2025-05-06,38.169658570925726,2367943202.323472,2025-02-06,9429298.9967,-10.095735422106175,411604.8,196.27,9.653714285714244,180.5161805718564,208.9075999999999,-4.742404364826228,-10.586129742300155,209.79094999999995,197.5,329.52,364.9799,146.0234,364.9799,146.0234,122,146.0234,-16.073719319250834,6.541092172402569,15.650226857580579,6.541092172402569
MANU,Manchester,Consumer Services,2025-05-22,0.29048656499637565,2366545469.242733,2025-02-19,38106078.394999996,-13.741411617738919,299308.2,13.81,0.3504020714285687,14.051548962586942,15.105099999999986,-0.4247232663067706,-0.5090324147686414,16.346775,14.92,17.61,18.4198,13.2,18.4198,13.2,13.2,13.2,-18.955399061032857,0.36337209302326096,-5.798090040927692,0.36337209302326096
EPAC,Enerpac Tool Group Corp.,Producer Manufacturing,2025-07-01,23.168654173764917,2359881333.11716,2025-03-24,53545844.859,3.285714285714292,397755,43.38,1.1150000000001512,44.05209428595492,44.5762,-0.5597537966435127,-0.3801981050441453,42.898500000000034,47.03,47.47,51.91,40.08,51.91,38.36,34.47,41.86,2.0946104965874337,2.6745562130177576,-6.245947698292631,2.6745562130177576
WAFD,"WaFd, Inc.",Finance,2025-04-10,-0.1731901627987555,2350309553.78308,2025-01-16,80247620.9182,-17.06474820143885,1007404.1,28.82,0.7458499999999866,28.64546321117145,29.50380000000002,-0.44600225754609824,-0.5274943215468446,32.59405000000003,30.005,33.43,38.62,27.28,38.62,27.28,25.785,27.28,-11.241145672928853,4.193781634128706,-2.602230483271374,4.193781634128706
VSH,"Vishay Intertechnology, Inc.",Electronic Technology,2025-05-06,-22.286995515695075,2349380791.978054,2025-02-05,122014782.58,-6.475984889368607,2768204.7,17.33,0.5455714285714315,17.234846936085688,17.209600000000037,-0.09897414097130408,-0.0911260253376722,18.918850000000052,18.86,19.81,24.685,15.87,20.15,14.95,14.95,16.39,0.6972690296339189,2.787663107947799,1.1085180863477113,2.787663107947799
HUBG,"Hub Group, Inc.",Transportation,2025-04-24,-9.8747932908103,2346330058.6042166,2025-02-06,59593213.4226,-17.06521739130435,978263.8,38.15,1.2132142857143648,38.7172372808816,41.82499999999994,-1.3777145610369956,-1.490141930455194,44.33290000000002,43.59,46.63,53.21,36.04,53.21,36.04,36.04,36.04,-12.600229095074456,1.8147851614625028,-7.177615571776162,1.8147851614625028
DKL,"Delek Logistics Partners, L.P.",Industrial Services,2025-05-13,7.47479714777477,2345807306.806961,2025-02-25,18181958.657500003,0.48275862068965714,267047.2,43.71,0.9862142857142118,42.22388005350083,42.448200000000035,0.40241430998079153,0.07062421984270584,40.870250000000006,44.23,45.71,45.71,39.55,45.71,37.75,37.02,39.55,6.2211421628189605,0.09159606136935916,1.6039051603905106,0.09159606136935916
HSAI,Hesai Group,Producer Manufacturing,2025-05-27,285.48057259713704,2345601242,2025-03-10,72468836.35288,334.3317972350231,8978672,18.85,2.0884071428571467,19.087905361246154,17.285400000000003,0.7720859476975335,0.9765722072368412,8.684775,24.18,24.18,24.18,13.1,24.18,4.02,3.52,15.29,40.671641791044784,2.445652173913059,5.248464544946964,2.445652173913059
APPN,Appian Corporation,Technology Services,2025-05-01,-18.79487179487179,2345072120.8898993,2025-02-19,38787421.752,-2.1322620519159385,735188.1,31.67,1.2215357142856718,31.112095931980157,32.797599999999996,-0.7963415152499245,-0.9437042810787155,33.274424999999994,34.4799,41.05,43.33,28.76,43.33,28.76,26.28,28.76,-9.176942930886137,2.858070802208518,-2.4638127502309737,2.858070802208518
VAC,Marriott Vacations Worldwide Corporation,Consumer Services,2025-05-01,-33.69854900799526,2344943327.0851936,2025-02-26,31819615.476,-11.583519810451492,572051.7,67.17,2.706692857142727,71.37072402183802,80.15060000000008,-4.462309659884468,-4.50055156874716,81.98085000000009,88.69,92.195,108.57,63.46,100.32,63.46,63.46,63.46,-25.77900552486188,2.0045558086560478,-10.962354188759274,2.0045558086560478
FIVN,"Five9, Inc.",Technology Services,2025-05-01,-50.032372936225315,2340241152.638023,2025-02-20,74397873.6288,12.336244541484717,1559607.9,30.87,1.3311071428571104,32.409852878893716,37.095099999999995,-2.3972465249298907,-2.5250278959093233,36.94047500000013,42.6599,49.9,63.79,28.04,49.9,27,26.6,28.04,-27.398871119473192,2.4220305242203066,-14.723756906077352,2.4220305242203066
VNET,"VNET Group, Inc.",Technology Services,2025-05-27,378.19148936170217,2325275464,2025-03-12,248469173.35104102,145.62841530054644,13491033.3,8.99,0.8869999999999951,10.53133392796521,9.615100000000005,-0.23401167038347026,0.2515097141585847,4.710574999999999,14.14,16.13,16.13,4.02,16.13,3.17,1.42,8.205,145.62841530054644,3.214695752009177,-23.35890878090367,3.214695752009177
MLCO,Melco Resorts & Entertainment Limited,Consumer Services,2025-04-30,-19.85611510791367,2325208709,2025-02-27,419450865.567141,-13.374805598755824,3862887,5.57,0.20368571428572135,5.644694747053396,5.660399999999992,-0.03395978544609246,-0.032700507308345915,6.273074999999997,6.11,6.35,8.9,5.15,8.9,5.15,4.78,5.15,-10.161290322580642,0.5415162454873691,0.17985611510792582,0.5415162454873691
NMRK,"Newmark Group, Inc.",Finance,2025-05-02,13.805309734513264,2320744933.835881,2025-02-14,141471583.113,-16.871363930187467,1195691.9,12.86,0.5072928571428541,12.997410385658117,13.509799999999998,-0.3751782638365615,-0.34574354840623883,13.427449999999997,14.7599,15.52,16.1,11.49,16.1,11.49,9.44,11.8,-1.6819571865443474,3.4593724859211563,-12.33810497614179,3.4593724859211563
AMBA,"Ambarella, Inc.",Electronic Technology,2025-06-03,11.242248449689933,2319045584.0081096,2025-02-26,39140121.034,3.5375162911934437,867660.1,55.61,2.326999999999977,58.15900072775337,69.26100000000001,-4.542716968766541,-5.266217520909036,61.37707500000003,81.21,85.15,85.15,47.62,85.15,47.62,39.69,47.62,-24.288631722260046,2.4880206413564347,-9.474198274458734,2.4880206413564347
KWR,Quaker Houghton,Process Industries,2025-05-01,-35.073482111930325,2318697666.4120517,2025-02-24,13796172.4881,-20.972113473468646,176171.5,131.21,4.229071428570734,133.04114837720093,136.49599999999998,-2.6494928749924043,-2.390524860030955,156.7002000000004,148.1,148.1,207.83,124.66,180.965,124.66,124.66,125.5,-5.509145902347692,1.492883663366342,-5.61789670551,1.492883663366342
SOC,Sable Offshore Corp.,Energy Minerals,2025-05-15,133.24324324324326,2314911982.952627,2025-03-17,68386855.4426,5.54423155320016,1081962.7,25.89,1.5229285714285723,25.4747416975456,25.767399999999995,-0.18352267440061354,-0.29015595117303855,21.05525000000002,30.235,32.33,32.33,21.58,32.33,18.51,10.11,22,14.76063829787235,3.06528662420382,-8.741628480789569,3.06528662420382
AAP,Advance Auto Parts Inc.,Retail Trade,2025-05-28,-55.1696096654275,2307409724.1652427,2025-02-26,58858635.9375,-5.786132812499994,2038927.9,38.59,1.654771428571074,38.452669545371776,42.91720000000003,-1.4209006958668553,-1.931659592409666,47.34864999999999,46.07,50.59,86.465,33.0753,50.59,33.0753,33.0753,33.0753,-11.834589901759195,3.0165509877202417,4.579945799458008,3.0165509877202417
MIRM,"Mirum Pharmaceuticals, Inc.",Health Technology,2025-05-01,80.49904030710174,2304647268.0000005,2025-02-26,39116811.608200006,20.409731113956482,496932.8,47.02,1.9245357142857031,46.41759536586397,47.712299999999985,-0.43023380626200236,-0.7664952450670659,41.59415000000004,53.04,54.234,54.234,40.55,54.234,37.51,23.14,42.01,12.299976116551244,0,-1.156190876602895,0
LCII,LCI Industries,Producer Manufacturing,2025-05-13,-23.388738127544098,2300347960.6681037,2025-02-11,24414854.592800003,-24.628733522442847,821698.7,90.34,2.968792857142944,94.07638528821623,101.30920000000015,-4.278091274967295,-3.9485804495414976,109.66040000000001,108.5,112,129.38,86.23,129.38,86.23,86.23,86.23,-12.63056092843327,2.4727767695099896,-12.984010787902129,2.4727767695099896
SLNO,"Soleno Therapeutics, Inc.",Health Technology,2025-05-13,11.645513248719672,2299284466.590511,2025-02-27,33474728.424799997,6.409168081494065,743064.4,50.14,2.2192214285714584,47.90944181459623,47.65780000000001,0.5812157597326504,0.1264839755196317,48.60460000000003,50.49,52.46,60.92,41.5,60.92,41.5,36.61,43,12.52244165170556,2.09733251883527,2.703809913969685,2.09733251883527
TDC,Teradata Corporation,Technology Services,2025-05-01,-36.5751633986928,2294995924.7834067,2025-02-11,92562789,-16.832362015769625,3328538.9,24.26,0.6624214285714274,23.717575078734566,27.012600000000003,-0.9457301961459663,-1.330373513255149,29.938750000000038,24.53,33.03,39.7,21.8,33.69,21.8,21.8,21.8,-24.588125582841155,5.9388646288209745,1.76174496644296,5.9388646288209745
DFH,"Dream Finders Homes, Inc.",Consumer Durables,2025-05-07,-39.445681761940115,2286403416.0985494,2025-02-25,28065474.827999998,-30.95372460496614,460620.5,24.47,1.1751928571428465,24.06696693631089,23.433999999999983,0.25312043578011156,0.3026257337965933,28.271699999999992,26.77,26.77,44.38,20.54,36.76,20.54,20.54,20.76,3.8184132371658825,4.39419795221842,2.3421162693433657,4.39419795221842
PSNY,Polestar Automotive Holding UK Limited,Consumer Durables,2025-05-08,-30.864197530864196,2284641683,2025-03-25,467668942.21068203,-34.88372093023255,4966221.5,1.12,0.06337142857143041,1.1101288064915544,1.0981,0.0008897804529321984,0.006040686060293879,1.0979265000000005,1.23,1.26,1.94,0.9763,1.88,0.85,0.6101,1.02,1.8181818181818197,4.672897196261686,2.7522935779816535,4.672897196261686
CXM,"Sprinklr, Inc.",Technology Services,2025-06-10,-33.82461311717023,2284357518.0762124,2025-03-12,101183524.03199999,18.469656992084435,2961275.2,8.98,0.3710714285714314,8.769026834916007,8.771999999999997,0.02863390296875501,-0.002948295894948088,8.555399999999997,9.685,9.685,14.315,7.93,9.685,6.91,6.91,7.93,-0.33296337402884973,3.6951501154734445,6.0212514757969275,3.6951501154734445
SBCF,Seacoast Banking Corporation of Florida,Finance,2025-04-24,5.548949663099479,2279850920.550077,2025-01-27,83970487.9825,-0.3741114852226016,500613.1,26.63,0.8217857142856531,26.62046616482942,27.47160000000003,-0.5049064105381582,-0.560591805079096,26.926950000000012,29.015,30.06,31.68,25.09,31.68,25.09,21.9,25.09,-3.409503083061303,2.5808936825885906,-5.834512022630841,2.5808936825885906
ENOV,Enovis Corporation,Health Technology,2025-05-01,-33.45533189153219,2278537704.19652,2025-02-26,55965629.085599996,-8.38295923041685,947855.1,40,1.4298142857143645,39.18988883630274,42.59160000000004,-0.9136446990600575,-1.4786370045818689,43.93070000000017,43.76,49.38,62.79,35.14,49.83,35.14,35.14,35.14,-7.599907599907597,2.354145342886391,3.492884864165592,2.354145342886391
RNST,Renasant Corporation,Finance,2025-04-29,17.69736842105264,2277663297.1161203,2025-01-28,54935752.305199996,10.126192674669126,672413.4,35.78,0.8832142857142884,35.166117560554284,36.38539999999999,-0.46237375712073714,-0.6705786622441157,34.37239999999996,37.13,39.63,39.63,33.16,39.63,30.94,27.98,33.16,1.3884953244545253,2.0827389443652042,-1.1602209944751427,2.0827389443652042
BANR,Banner Corporation,Finance,2025-04-16,41.76508481855271,2275038074.848361,2025-01-22,33629077.601399995,9.905110704178451,295046.3,66.02,1.963742857142897,65.23087162488847,67.7322,-0.9606294568287836,-1.224985161057771,62.535149999999966,69.52,72.58,78.05,61.96,78.05,57.15,42.0001,61.96,-0.5273466927828967,3.5283048455386434,-4.291098869237472,3.5283048455386434
PBF,PBF Energy Inc.,Energy Minerals,2025-05-02,-64.90633363068689,2274797823.801542,2025-02-13,82733307.072,-37.89074834227976,2610555.6,19.67,1.2249928571428796,21.661479427216133,25.258600000000023,-1.097956321387688,-1.3351941285101105,32.17905000000001,23.71,31.67,62.884,18.97,34.22,18.97,18.97,18.97,-22.222222222222214,-5.2504816955684,-8.212785814279039,-5.2504816955684
PFS,"Provident Financial Services, Inc",Finance,2025-04-25,14.032786885245905,2269410666.4166665,2025-01-28,115860208.013751,-5.642973412913723,759071.2,17.39,0.3920714285714517,17.342586429007227,18.2144,-0.3668584844573246,-0.43971636273030545,18.157450000000004,18.55,19.82,22.24,16.2,22.24,16.2,13.07,16.2,-8.18373812038015,2.7777777777777706,-4.712328767123284,2.7777777777777706
ALG,"Alamo Group, Inc.",Producer Manufacturing,2025-04-30,-12.064531213467376,2268535123.510841,2025-02-27,11530365.681,2.6361750900556777,199416.5,188.05,4.978128571428783,185.25746389277654,184.1447999999998,0.8345674424948584,0.3469676906663342,182.44690000000026,192.9,192.9,228.88,170.57,205.615,167.5,163.74,170.57,1.1456540447504433,2.4460666811941647,7.469425077151687,2.4460666811941647
TDW,Tidewater Inc.,Transportation,2025-05-01,-51.396093146451825,2266748581.548847,2025-02-27,48659824.1396,-42.45393963151705,1240162.6,44.04,1.86875000000002,43.70378302206406,49.66719999999995,-2.1270568528006706,-2.742273413570033,68.17124999999999,50.95,59.16,111.4225,38.65,74.565,38.65,38.65,38.65,-12.462731067382236,4.682671737580221,-3.4633932485751826,4.682671737580221
FBK,FB Financial Corporation,Finance,2025-04-21,29.168886521044225,2263424855.163278,2025-01-21,34733388.6546,3.5005336179295634,192457.2,48.49,1.1309499999999346,47.80916299276981,50.3046,-0.9527549009959984,-1.2686893488794047,47.99090000000004,51.0492,54.45,58.875,44.2714,58.875,44.2714,33.35,44.2714,-7.142857142857136,2.689538331215593,-4.018210609659543,2.689538331215593
MQ,"Marqeta, Inc.",Commercial Services,2025-05-13,-28.888888888888882,2259360642.3167424,2025-02-26,408247654.72,-11.811023622047237,9203392.8,4.48,0.18594999999999917,4.184837852366984,3.918499999999999,0.16580818012346654,0.12152788510256052,4.603824999999999,4.74,4.74,6.25,3.48,6,3.37,3.37,3.48,22.739726027397275,1.3574660633484277,7.177033492822985,1.3574660633484277
AESI,Atlas Energy Solutions Inc.,Industrial Services,2025-05-12,-18.000884564352056,2257061276.6965175,2025-02-24,76087677.99009,-18.96853146853147,2028333.3,18.54,0.6614642857142599,18.59912210477095,20.885800000000014,-0.7269839936473375,-0.9621995494492002,21.020050000000015,21.17,26.86,26.86,16.98,26.86,16.98,16.98,16.98,-15.535307517084282,2.487562189054722,-4.334365325077399,2.487562189054722
INTR,Inter & Co. Inc.,Finance,2025-05-07,-7.57825370675453,2256289052.4705877,2025-02-06,204146765.61135998,-17.62114537444933,2230044.9,5.61,0.2282071428571415,5.568504471470668,5.248200000000001,0.16125319070738975,0.14960890441161037,5.924300000000004,6.075,6.075,7.835,4,6.89,3.88,3.88,4.9,31.074766355140184,-2.9411764705882337,4.664179104477611,-2.9411764705882337
